crsp_fundno,model,n_obs,alpha_daily,alpha_annual,alpha_t,alpha_p,r2,beta_mktrf,beta_smb,beta_hml,beta_mom,alpha_q
031235,FF3,6876,6.650442773225486e-05,0.016759115788528223,2.2653953535516176,0.02348842921908681,0.899009065932031,0.567490106256856,-0.10970558553899476,0.0941004391271846,,0.1500545677498696
031298,FF3,4923,-5.0022383018471265e-05,-0.012605640520654758,-1.9173161109394052,0.05519778438174428,0.9720019178814713,0.8473049407082709,-0.012562606931285462,0.05100605952040944,,0.22999076825726783
031302,FF3,6876,0.00011068066996961943,0.027891528832344095,2.211375829430531,0.02700982219497653,0.10205840914761155,0.07586049905576867,0.027931097721261088,0.027797323025525608,,0.1500545677498696
031304,FF3,6876,6.28797729739475e-05,0.01584570278943477,3.2505771927608706,0.0011517099767742618,0.015306152045682198,-0.012922275602631336,0.008407415349732536,-0.011401274505001377,,0.05758549883871309
031363,FF3,5477,9.527032174681688e-05,0.024008121080197852,1.5751298478453228,0.11522647574046833,0.9003610433833173,1.1474700326406948,0.002487873474582592,-0.3857167091536345,,0.3389013992366716
031456,FF3,6319,3.360067267184224e-05,0.008467369513304245,1.334421550970539,0.18206574104985274,0.9756909667728252,1.045646364217987,-0.07261691641305142,-0.3049731177013313,,0.43348985964250647
031461,FF3,6319,-8.245923693147706e-06,-0.002077972770673222,-1.0208671255711081,0.30731739625185883,0.9969127346409704,0.994550149591185,-0.13187107548664487,0.0163299494745399,,0.5292853256076004
031462,FF3,6319,-7.657126397555325e-06,-0.0019295958521839418,-1.633706196774357,0.10232055658109057,0.9989387449069845,1.0017490758161678,-0.004914131779936642,0.023023592080583778,,0.31975173931590806
031950,FF3,6876,4.871859244290105e-05,0.012277085295611065,0.6677988902556964,0.5042619750517008,0.8580320245778497,1.025884116196801,0.70391815238968,-0.24721741565185856,,0.7203742500738582
031959,FF3,6876,1.6298339373253192e-05,0.004107181522059805,0.5033752779427069,0.6147004496199018,0.9372003880316526,0.8546092307939341,-0.18196891469706372,0.1962782872091799,,0.7880774995126946
036540,FF3,4569,-0.00014406887535130112,-0.03630535658852788,-1.8791444734286815,0.060224768988311306,0.8023472495395516,0.8814022345876984,-0.06478413345523654,-0.04786164940487207,,0.2316337268781204
052301,FF3,3683,-8.063535991924374e-07,-0.0002032011069964942,-0.08454548298889009,0.9326227420670107,0.9972483670861769,0.9883092564508388,-0.12541851845117513,0.017753554679869075,,0.9611239819169562
052819,FF3,3627,7.836486391551573e-05,0.019747945706709964,1.475777224224284,0.14000370689422867,0.13200725269458402,0.06971430339210842,-0.03190802425225631,0.03103790210083344,,0.3849900627461129
052832,FF3,3646,-7.895799689354591e-05,-0.01989741521717357,-1.0861529289985543,0.27741133859213896,0.8771650315136328,0.9875920746025172,0.287336293601322,-0.12607977482276547,,0.50167186050349
053175,FF3,3599,-1.3693121370179417e-05,-0.0034506665852852133,-2.0341160911037113,0.04193989195354128,0.9987718186033837,0.9964483941126425,-0.005752258800237244,0.022700289358752426,,0.1906358725160967
064961,FF3,2578,6.186048973513991e-05,0.015588843413255258,0.40257966841722087,0.687257469137411,0.41120939700533576,0.5243273554012529,0.15842614355057144,-0.16379797607403968,,0.8590718364217638
087002,FF3,2467,0.00012104826396824433,0.03050416251999757,1.2528225149845686,0.2102703058642179,0.15632255589381494,0.13355720852755937,0.006555815174556948,0.018033731108411447,,0.4778870587823134
091487,FF3,2154,-0.0001075575979190274,-0.027104514675594906,-0.9566526430505738,0.3387426083888643,0.7201302590996719,0.6455667786386936,-0.04628546492252779,0.23751882551479384,,0.5292853256076004
